texto;categoria;origem;data_criacao;status;prioridade;cliente_id
o item faltando deixou o pedido incompleto Boa tarde no fim de semana isso está me atrapalhando preciso de previsão de entrega e confirmação de recebimento PEDIDO_[BTK];logistica;email;2025-09-13 09:11:16;fechado;media;7853
Oi no começo do mês a migração de plano ficou confusa e não entendi os benefícios agradeço o atendimento preciso ajustar a assinatura e evitar duplicidade já tentei no chat e também por telefone, mas não resolveu;assinatura;email;2025-09-13 09:31:18;fechado;media;6022
Olá o envio ficou na separação e não anda quero entender o horário de atendimento e o procedimento está cansativo e ninguém dá solução podem orientar devolução, troca e coleta do pacote faz dias;logistica;telefone;2025-09-13 09:41:49;fechado;media;9665
URGENTE está cansativo e ninguém dá solução eu não reconheço a cobrança e preciso de contestação eu chamei de renovação, mas parece que é cobrança mesmo podem verificar a fatura e ajustar a cobrança;financeiro;telefone;2025-09-13 10:23:33;fechado;alta;9373
NAO CONSIGO já tentei pelo chat e não resolveu, por isso liguei preciso de relatório e extrato, mas não acho a opção o status do plano expirou e não consigo reativar está cansativo e ninguém dá solução quero orientação pra seguir o procedimento certo;informacoes;telefone;2025-09-13 10:24:12;fechado;alta;2692
URGENTE Olá a ativação falha e a assinatura fica suspensa preciso reativação sem cobrança indevida foi rápido e ajudou bastante desde já agradeço desde a semana passada;assinatura;chat;2025-09-13 13:06:15;fechado;alta;1971
já falei com o atendimento e ficou sem retorno faz dias preciso de relatório e extrato, mas não acho a opção isso está revoltante, sempre fica pendente preciso de esclarecimento sobre prazo e condições;informacoes;chat;2025-09-13 13:18:03;fechado;baixa;6778
no começo do mês preciso de retorno rápido, por favor podem verificar o rastreamento e atualizar o status o pacote veio avariado e a embalagem parecia violada PEDIDO_[HNC];logistica;chat;2025-09-13 13:37:59;fechado;alta;8419
já chamei no chat e mandei email, mas sigo sem retorno o item faltando deixou o pedido incompleto está cansativo e ninguém dá solução podem orientar devolução, troca e coleta do pacote como funciona isso e qual o procedimento;logistica;telefone;2025-09-13 15:11:16;fechado;alta;7660
faz dias, estou ligando pra tentar resolver a renovação automática cobrou e eu queria pausa foi rápido e ajudou bastante;assinatura;telefone;2025-09-13 15:20:45;fechado;media;2351
desde ontem obrigado pela ajuda podem revisar o processamento e dizer se foi aprovado agradeço, ficou resolvido aqui o comprovante não aparece e o pagamento fica travado;financeiro;chat;2025-09-13 17:43:58;fechado;alta;5531
o navegador trava e parece problema de cookies e cache já chamei no chat e mandei email, mas sigo sem retorno no fim de semana o status está pendente e não consigo saber o recebimento isso está revoltante, sempre fica pendente parece que cada hora muda uma coisa desde já agradeço;suporte;telefone;2025-09-13 18:21:35;fechado;alta;8873
PRECISO DE AJUDA desde a semana passada obrigado pela ajuda o download não completa e aparece erro de compatibilidade;suporte;chat;2025-09-13 18:59:35;fechado;alta;9373
NAO CONSIGO no começo do mês, estou ligando pra tentar resolver não entendi o prazo e o andamento do status isso está revoltante, sempre fica pendente podem checar se é bug e como contornar a recuperação de senha falha e eu fico sem acesso;suporte;telefone;2025-09-13 19:01:57;fechado;alta;8790
Boa tarde podem passar um passo a passo do cadastro e requisitos agradeço o atendimento preciso de confirmação do status e do andamento hoje mais cedo;informacoes;email;2025-09-13 19:54:06;fechado;alta;6986
URGENTE faz dias estou bem irritado porque já tentei outras vezes podem verificar o desconto e o cupom do meu plano valeu, podem fechar por favor a ativação falha e a assinatura fica suspensa;assinatura;chat;2025-09-14 06:31:11;fechado;alta;3851
Boa noite o envio ficou na separação e não anda estou bem irritado porque já tentei outras vezes preciso de previsão de entrega e confirmação de recebimento valeu, podem fechar por favor hoje mais cedo PEDIDO_[ILG];logistica;chat;2025-09-14 10:19:32;fechado;media;7298
ABSURDO já tentei pelo chat e não resolveu, por isso liguei veio juros e multa e eu não entendi o motivo esta cansativo e ninguém da solução preciso de estorno ou reembolso o quanto antes qual é o prazo e como faço o passo a passo;financeiro;telefone;2025-09-14 17:31:23;fechado;alta;1964
URGENTE já tentei pelo chat e não resolveu, por isso liguei no começo do mês depois da atualização o botão de salvar parou já tentei saí e entrei na minha conta, tentei outro navegador, tentei de novo mais tarde estou bem irritado porque já tentei outras vezes podem orientar como limpar cache e ajustar o navegador qual é o prazo e como faço o passo a passo;suporte;telefone;2025-09-14 18:09:55;fechado;alta;8838
PRECISO DE AJUDA falei no chat antes e fiquei sem retorno, então envio este email desde ontem o rastreamento não atualiza e a previsão só muda obrigado pela ajuda quero reagendamento da tentativa de entrega PEDIDO_[IRX];logistica;email;2025-09-14 18:24:09;fechado;alta;1905
já falei com o atendimento e ficou sem retorno o cartão não aprovou e eu preciso de orientação isso está revoltante, sempre fica pendente fico no aguardo de retorno houve reajuste e eu queria orientação sobre o plano;assinatura;telefone;2025-09-14 18:27:52;fechado;media;9142
já mandei email e não resolveu, tô tentando por aqui no fim de semana depois da atualização o botão de salvar parou isso está revoltante, sempre fica pendente podem orientar como limpar cache e ajustar o navegador como funciona isso e qual o procedimento;suporte;chat;2025-09-15 06:35:36;fechado;media;3916
NAO CONSIGO eu chamei de renovação, mas parece que é cobrança mesmo Bom dia, tô precisando veio juros e multa e eu não entendi o motivo está cansativo e ninguém dá solução por favor, façam uma reanálise da contestação;financeiro;chat;2025-09-15 08:03:18;fechado;alta;9806
NAO CONSIGO agradeço o atendimento desde a semana passada quero um registro formal, porque ficou revoltante pra mim eu só queria que fosse mais simples agradeço se puderem revisar a comunicação do suporte valeu, podem fechar por favor;feedback;email;2025-09-15 08:56:22;fechado;alta;4290
Olá o cartão não aprovou e eu preciso de orientação obrigado pela ajuda preciso de estorno ou reembolso o quanto antes hoje mais cedo;financeiro;email;2025-09-15 09:11:53;fechado;baixa;9158
minha entrega atrasou e o prazo mudou já mandei email e não resolveu, tô tentando por aqui no fim de semana está cansativo e ninguém dá solução preciso de atualização do envio e da separação;logistica;chat;2025-09-15 09:17:48;fechado;media;9806
desde a semana passada, estou ligando pra tentar resolver estou bem irritado porque já tentei outras vezes desde já agradeço quero confirmar a renovação e a mensalidade correta a migração de plano ficou confusa e não entendi os benefícios;assinatura;telefone;2025-09-15 09:23:15;fechado;alta;1330
Bom dia não entendi o prazo e o andamento do status foi rápido e ajudou bastante valeu, podem fechar por favor qual é o prazo e como faco o passo a passo;informacoes;email;2025-09-15 09:27:11;fechado;alta;7087
no começo do mês estou bem irritado porque já tentei outras vezes podem checar se é bug e como contornar a recuperação de senha falha e eu fico sem acesso;suporte;email;2025-09-15 09:39:44;fechado;media;4607
PRECISO DE AJUDA já chamei no chat e mandei email, mas sigo sem retorno o pedido ficou parado em trânsito e não chegou foi rápido e ajudou bastante por favor, verifiquem se houve extravio ou atraso agradeço, ficou resolvido aqui;logistica;telefone;2025-09-15 09:56:06;fechado;alta;9158
faz dias isso está revoltante, sempre fica pendente fico no aguardo de retorno o cartão não aprovou e eu preciso de orientação FATURA_[VBP];financeiro;telefone;2025-09-15 10:49:32;fechado;media;9297
NAO CONSIGO minha mensalidade foi cobrada em duplicidade e isso me atrapalha já liguei e não ficou claro, tô chamando no chat desde a semana passada está cansativo e ninguém dá solução quero confirmar a renovação e a mensalidade correta valeu, podem fechar por favor;assinatura;chat;2025-09-15 11:28:19;fechado;alta;4607
URGENTE Boa tarde hoje mais cedo quero informação de como funciona o procedimento de devolução isso está revoltante, sempre fica pendente preciso de esclarecimento sobre prazo e condições fico no aguardo como funciona isso e qual o procedimento;informacoes;chat;2025-09-15 11:55:40;fechado;alta;4836
agora pouco obrigado pela ajuda fico no aguardo preciso de previsão de entrega e confirmação de recebimento o status está pendente e não consigo saber o recebimento PEDIDO_[PSM];logistica;telefone;2025-09-15 12:53:16;fechado;media;4512
já tentei pelo chat e não resolveu, por isso liguei quero registrar reclamação sobre qualidade e comunicação está cansativo e ninguém dá solução o estorno não apareceu e eu queria reembolso agora pouco;feedback;telefone;2025-09-15 13:09:58;fechado;alta;8464
NAO CONSIGO Bom dia deixo sugestão pra melhorar a experiência e a satisfação está cansativo e ninguém dá solução parece q cada hora muda uma coisa podem confirmar q ficou registrado e q vão melhorar agradeço, ficou resolvido aqui como funciona isso e qual o procedimento;feedback;chat;2025-09-15 13:50:44;fechado;alta;4607
NAO CONSIGO quero esclarecimento sobre política e cancelamento podem me orientar com um passo a passo bem claro obrigado, já normalizou e pode encerrar agradeço o atendimento;informacoes;chat;2025-09-15 14:53:20;fechado;alta;4953
PRECISO DE AJUDA Olá o envio ficou na separação e não anda estou bem irritado porque já tentei outras vezes desde a semana passada;logistica;telefone;2025-09-15 14:53:47;fechado;alta;1857
NAO CONSIGO a migração de plano ficou confusa e não entendi os benefícios foi rápido e ajudou bastante preciso reativação sem cobrança indevida parece que cada hora muda uma coisa eu chamei de cobrança, mas acho que é renovação automática;assinatura;telefone;2025-09-15 15:06:09;fechado;alta;1775
no fim de semana a tela em branco aparece e não carrega estou bem irritado porque já tentei outras vezes;suporte;telefone;2025-09-15 15:17:37;fechado;media;4556
já pedi ajuda antes e continua igual estou bem irritado porque já tentei outras vezes desde já agradeço a cobrança ficou pendente e o pagamento não confirma;financeiro;telefone;2025-09-15 15:18:23;fechado;alta;7212
no fim de semana a recuperação de senha falha e eu fico sem acesso obrigado pela ajuda podem checar se é bug e como contornar;suporte;telefone;2025-09-15 15:32:09;fechado;alta;1266
URGENTE já tentei pelo chat e não resolveu, por isso liguei está cansativo e ninguém dá solução preciso que a funcionalidade volte a funcionar fico no aguardo de retorno a sessão desconecta e fica intermitente;suporte;telefone;2025-09-15 15:44:27;fechado;alta;1355
estou bem irritado porque já tentei outras vezes no fim de semana o estorno não apareceu e eu queria reembolso podem revisar o processamento e dizer se foi aprovado FATURA_[KEV];financeiro;chat;2025-09-15 17:52:22;fechado;alta;3324
o pacote veio avariado e a embalagem parecia violada agradeço o atendimento;logistica;email;2025-09-15 17:57:07;fechado;media;8568
URGENTE Boa noite desde ontem o estorno não apareceu e eu queria reembolso eu chamei de renovação, mas parece que é cobrança mesmo estou bem irritado porque já tentei outras vezes já chamei no chat e mandei email, mas sigo sem retorno podem verificar a fatura e ajustar a cobrança valeu, podem fechar por favor;financeiro;telefone;2025-09-15 17:57:59;fechado;alta;6644
Oi agradeço o atendimento desde já agradeço preciso de ajuda urgente pra recuperar o acesso não consigo acessar o login e aparece mensagem de erro;suporte;chat;2025-09-15 20:33:24;fechado;media;3332
