texto;categoria;origem;data_criacao;status;prioridade;cliente_id
Oi, meu pedido tá como enviado faz dias e não chegou. Eu não sei ver esses códigos de rastreio direito. Vocês podem me dizer onde tá e quando chega mais ou menos? Eu fico meio perdido nessas telas.;logistica;telefone;2026-01-20 22:54:12;aberto;baixa;8598
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Obrigadinho.;suporte;chat;2026-01-20 23:16:51;aberto;media;2307
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu uso só pelo celular mesmo. Obrigado.;suporte;telefone;2026-01-20 23:29:21;aberto;media;7140
Boa noite, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Eu sou meio devagar pra digitar.;financeiro;chat;2026-01-21 00:24:46;aberto;media;5100
Boa tarde, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar? Eu não manjo muito dessas coisas de app. Pode me dar uma luz?;financeiro;chat;2026-01-21 00:30:14;aberto;alta;6692
Oi, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Eu fico meio perdido nessas telas. Fico no aguardo.;financeiro;telefone;2026-01-21 00:40:32;fechado;media;8806
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Se precisar eu mando print, só me diz como. Obrigadinho.;suporte;email;2026-01-21 01:09:45;aberto;media;8964
Oi, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Se puder me ajudar eu agradeço.;assinatura;telefone;2026-01-21 01:14:27;aberto;media;3963
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito?;suporte;email;2026-01-21 01:38:41;aberto;baixa;1204
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Não quero fazer besteira e piorar. Obrigadinho.;suporte;email;2026-01-21 03:20:05;aberto;media;7342
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Agradeço.;assinatura;email;2026-01-21 04:22:58;fechado;media;6418
Boa tarde, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Minha internet aqui é meio ruim.;assinatura;chat;2026-01-21 04:47:34;fechado;baixa;5189
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu sou meio devagar pra digitar. Se puder me ajudar eu agradeço.;financeiro;email;2026-01-21 04:55:46;fechado;alta;6584
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Eu não manjo muito dessas coisas de app. Agradeço.;suporte;email;2026-01-21 05:18:22;fechado;alta;2176
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu sou meio devagar pra digitar. Valeu.;suporte;chat;2026-01-21 06:06:47;aberto;alta;8717
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Se precisar eu mando print, só me diz como. Valeu.;financeiro;telefone;2026-01-21 06:25:30;aberto;media;4217
Oi, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Obrigado.;suporte;chat;2026-01-21 07:54:00;aberto;alta;9595
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Me ajuda por favor.;assinatura;telefone;2026-01-21 08:15:51;fechado;media;5836
Bom dia, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar? Pode me dar uma luz?;financeiro;email;2026-01-21 08:59:36;aberto;baixa;5414
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Eu sou meio devagar pra digitar.;suporte;telefone;2026-01-21 09:16:37;fechado;baixa;2630
Eu achei a entrega ok, mas o acompanhamento é difícil de entender. Tem muita informação e eu não sei o que é importante. Se fosse mais simples ajudava bastante. Eu não manjo muito dessas coisas de app. Se puder me ajudar eu agradeço.;feedback;chat;2026-01-21 10:20:04;aberto;media;4690
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Eu não manjo muito dessas coisas de app. Obrigado.;assinatura;email;2026-01-21 10:49:58;aberto;baixa;8602
Bom dia, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Eu uso só pelo celular mesmo. Fico no aguardo.;suporte;email;2026-01-21 11:26:09;fechado;media;6572
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu uso só pelo celular mesmo. Agradeço.;suporte;chat;2026-01-21 11:42:45;fechado;media;1707
Oi, meu pedido tá como enviado faz dias e não chegou. Eu não sei ver esses códigos de rastreio direito. Vocês podem me dizer onde tá e quando chega mais ou menos? Se precisar eu mando print, só me diz como. Pode me dar uma luz?;logistica;chat;2026-01-21 11:50:40;aberto;media;8809
Eu tô com dúvida de como atualizar meus dados, tipo telefone e endereço. Eu mexo pouco nessas coisas e tenho medo de fazer errado. Vocês podem me explicar onde fica isso?;informacoes;email;2026-01-21 12:35:15;fechado;baixa;2854
Oi, eu queria saber como funciona esse negócio aí, porque eu li mas não entendi direito. Eu só queria um resumo bem simples, tipo o que eu ganho e o que eu preciso fazer pra começar. Eu não manjo muito dessas coisas de app. Pode me dar uma luz?;informacoes;email;2026-01-21 13:02:48;fechado;media;5624
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu fico meio perdido nessas telas.;financeiro;chat;2026-01-21 13:14:27;fechado;alta;4532
O entregador veio e eu não tava em casa, agora tá dizendo que vai voltar, mas não fala quando. Eu queria combinar um horário porque eu trabalho e fico fora. Não quero fazer besteira e piorar.;logistica;email;2026-01-21 17:09:27;aberto;media;9675
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Agradeço.;financeiro;chat;2026-01-21 17:13:48;aberto;media;8117
Boa tarde, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Se puder me ajudar eu agradeço.;assinatura;telefone;2026-01-21 18:28:09;fechado;alta;4422
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Minha internet aqui é meio ruim.;suporte;chat;2026-01-21 20:07:45;aberto;media;1908
O atendimento foi bom, só que eu tive que repetir a história várias vezes. Se tivesse um jeito de vocês já verem o que eu escrevi no começo seria bem melhor. Fico no aguardo.;feedback;telefone;2026-01-21 20:21:00;aberto;baixa;7321
Olá, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Agradeço.;assinatura;telefone;2026-01-21 20:33:52;aberto;media;4719
Eu achei a entrega ok, mas o acompanhamento é difícil de entender. Tem muita informação e eu não sei o que é importante. Se fosse mais simples ajudava bastante.;feedback;telefone;2026-01-21 20:55:51;aberto;baixa;7720
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo?;financeiro;email;2026-01-21 21:27:31;aberto;media;3397
Olá, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Não quero fazer besteira e piorar. Fico no aguardo.;assinatura;email;2026-01-21 21:38:30;aberto;media;4069
Bom dia, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Eu uso só pelo celular mesmo. Obrigadinho.;suporte;chat;2026-01-21 21:46:38;aberto;alta;7633
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Me ajuda por favor.;assinatura;email;2026-01-21 21:46:40;fechado;baixa;9528
O entregador veio e eu não tava em casa, agora tá dizendo que vai voltar, mas não fala quando. Eu queria combinar um horário porque eu trabalho e fico fora. Se precisar eu mando print, só me diz como. Se puder me ajudar eu agradeço.;logistica;chat;2026-01-21 22:22:58;fechado;alta;3342
Eu achei a entrega ok, mas o acompanhamento é difícil de entender. Tem muita informação e eu não sei o que é importante. Se fosse mais simples ajudava bastante. Se precisar eu mando print, só me diz como. Obrigado.;feedback;email;2026-01-21 23:37:42;aberto;baixa;7203
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Não quero fazer besteira e piorar.;suporte;email;2026-01-21 23:48:15;fechado;media;8801
Bom dia, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Eu uso só pelo celular mesmo. Obrigadinho.;feedback;email;2026-01-22 00:09:21;fechado;baixa;8817
Oi, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda.;feedback;email;2026-01-22 00:45:56;fechado;baixa;7739
Boa tarde, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Eu sou meio devagar pra digitar. Agradeço.;suporte;chat;2026-01-22 00:58:44;aberto;alta;1149
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Fico no aguardo.;financeiro;chat;2026-01-22 01:14:20;fechado;media;1037
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Eu não manjo muito dessas coisas de app. Me ajuda por favor.;suporte;email;2026-01-22 01:57:20;fechado;media;4989
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Eu fico meio perdido nessas telas. Valeu.;assinatura;email;2026-01-22 02:29:39;aberto;media;2081
O entregador veio e eu não tava em casa, agora tá dizendo que vai voltar, mas não fala quando. Eu queria combinar um horário porque eu trabalho e fico fora. Não quero fazer besteira e piorar.;logistica;email;2026-01-22 03:17:24;fechado;media;9306
Oi, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Eu sou meio devagar pra digitar.;feedback;email;2026-01-22 04:31:00;fechado;baixa;5681
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Agradeço.;suporte;email;2026-01-22 04:45:33;aberto;media;7679
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu fico meio perdido nessas telas. Agradeço.;suporte;email;2026-01-22 06:28:00;aberto;media;6967
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Eu não manjo muito dessas coisas de app. Agradeço.;financeiro;telefone;2026-01-22 06:44:54;aberto;baixa;7669
Oi, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Minha internet aqui é meio ruim.;informacoes;email;2026-01-22 08:30:19;fechado;baixa;7453
Chegou uma caixa amassada e eu não sei se tá tudo certo. Eu nem abri direito ainda. O que eu faço, mando foto? Eu não quero ficar no prejuízo. Eu não manjo muito dessas coisas de app. Fico no aguardo.;logistica;chat;2026-01-22 09:00:22;aberto;baixa;6578
Oi, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Minha internet aqui é meio ruim. Pode me dar uma luz?;assinatura;chat;2026-01-22 09:12:43;aberto;baixa;6533
